Segment,Country,Product,Discount_Band,Units_Sold,Manufacturing_Price,Sale_Price,Profit,Date,Month_Number,Month_Name,Year,Day
3,1,3,3,-1.2236823669191972,-0.7968406722704859,-0.7567328739687538,-0.6703662033624546,2013-09-01,0.32593486802027777,11,-1.7320508075688774,0.0
4,3,3,3,-0.9474642050891467,-0.7968406722704859,1.328463374052881,1.189936279681444,2013-09-01,0.32593486802027777,11,-1.7320508075688774,0.0
3,3,3,3,0.9987758975125492,-0.7968406722704859,-0.7567328739687538,-0.18238889127768892,2014-09-01,0.32593486802027777,11,0.5773502691896258,0.0
2,4,3,3,-0.5371819981867703,-0.7968406722704859,-0.8152646984746242,-0.6936612201328037,2014-10-01,0.6222392934932577,10,0.5773502691896258,0.0
2,0,3,3,0.13544967622783013,-0.7968406722704859,1.6942872772145714,1.9159441920078821,2013-11-01,0.9185437189662375,9,-1.7320508075688774,0.0
0,4,3,3,-0.8041543638049363,-0.7968406722704859,-0.7786823081584552,-0.3931098272918279,2013-11-01,0.9185437189662375,9,-1.7320508075688774,0.0
3,0,3,3,0.6289440490371676,-0.7968406722704859,-0.7567328739687538,-0.2635915641155074,2013-12-01,1.2148481444392174,2,-1.7320508075688774,0.0
2,0,3,3,0.24177633266450238,-0.7968406722704859,-0.7201504836525847,0.11247831446463964,2014-12-01,1.2148481444392174,2,0.5773502691896258,0.0
2,2,3,3,-0.10956392338711021,-0.7968406722704859,1.6942872772145714,1.9159441920078821,2014-12-01,1.2148481444392174,2,0.5773502691896258,0.0
2,3,5,3,-0.13267841391682156,0.21675056182650773,-0.8152646984746242,-0.658135050766258,2014-01-01,-2.0445005357635613,4,0.5773502691896258,0.0
1,1,5,3,0.22675191382019,0.21675056182650773,0.048079712986965055,-0.351899470826635,2014-02-01,-1.7481961102905814,3,0.5773502691896258,0.0
0,2,5,3,0.6393455697755377,0.21675056182650773,-0.7786823081584552,0.17738970106437082,2014-03-01,-1.4518916848176016,7,0.5773502691896258,0.0
2,2,5,3,-0.6955162583152931,0.21675056182650773,1.6942872772145714,1.9159441920078821,2014-06-01,-0.5629784083986619,6,0.5773502691896258,0.0
0,2,5,3,-0.07258073853957203,0.21675056182650773,-0.7786823081584552,-0.10397756031867032,2014-06-01,-0.5629784083986619,6,0.5773502691896258,0.0
1,4,5,3,1.4021237572560123,0.21675056182650773,0.048079712986965055,-0.09382722621394307,2014-08-01,0.029630442547297884,1,0.5773502691896258,0.0
1,0,5,3,-1.4594501703222533,0.21675056182650773,0.048079712986965055,-0.7221329072965638,2013-10-01,0.6222392934932577,10,-1.7320508075688774,0.0
4,0,4,3,0.4544296455378468,1.414631111213864,1.328463374052881,1.9159441920078821,2014-02-01,-1.7481961102905814,3,0.5773502691896258,0.0
0,2,4,3,1.421771074206267,1.414631111213864,-0.7786823081584552,0.48661962956488847,2014-04-01,-1.1555872593446217,0,0.5773502691896258,0.0
3,1,4,3,0.6589928867257924,1.414631111213864,-0.7567328739687538,-0.25699384694743466,2014-06-01,-0.5629784083986619,6,0.5773502691896258,0.0
3,2,4,3,-0.83189175244059,1.414631111213864,-0.7567328739687538,-0.5843421218248904,2014-06-01,-0.5629784083986619,6,0.5773502691896258,0.0
2,1,4,3,-0.09338378001631226,1.414631111213864,1.6942872772145714,1.9159441920078821,2013-09-01,0.32593486802027777,11,-1.7320508075688774,0.0
4,1,4,3,0.627788324510682,1.414631111213864,1.328463374052881,1.9159441920078821,2014-09-01,0.32593486802027777,11,0.5773502691896258,0.0
2,0,4,3,0.24177633266450238,1.414631111213864,-0.7201504836525847,0.11247831446463964,2014-12-01,1.2148481444392174,2,0.5773502691896258,0.0
2,1,0,3,1.3200673158755372,1.5067757688590453,1.6942872772145714,1.9159441920078821,2014-02-01,-1.7481961102905814,3,0.5773502691896258,0.0
0,4,0,3,0.3989548682665396,1.5067757688590453,-0.7786823081584552,0.08238257384412317,2014-04-01,-1.1555872593446217,0,0.5773502691896258,0.0
1,2,0,3,3.013564911091421,1.5067757688590453,0.048079712986965055,0.26105382992258575,2014-04-01,-1.1555872593446217,0,0.5773502691896258,0.0
2,1,0,3,0.33654574383631897,1.5067757688590453,-0.7201504836525847,0.15409468429402165,2014-06-01,-0.5629784083986619,6,0.5773502691896258,0.0
2,2,0,3,0.090376419694893,1.5067757688590453,-0.8152646984746242,-0.6385449059441344,2014-07-01,-0.266673982925682,5,0.5773502691896258,0.0
0,4,0,3,0.6162310792458263,1.5067757688590453,-0.7786823081584552,0.16825440037011624,2014-08-01,0.029630442547297884,1,0.5773502691896258,0.0
2,4,0,3,-0.5371819981867703,1.5067757688590453,-0.8152646984746242,-0.6936612201328037,2014-10-01,0.6222392934932577,10,0.5773502691896258,0.0
3,4,0,3,-1.14740454817115,1.5067757688590453,-0.7567328739687538,-0.6536181520896545,2014-12-01,1.2148481444392174,2,0.5773502691896258,0.0
2,1,3,1,2.7011581250257906,-0.7968406722704859,-0.8152646984746242,-0.42326393233344656,2014-01-01,-2.0445005357635613,4,0.5773502691896258,0.0
3,1,3,1,0.7953683808510893,-0.7968406722704859,-0.7567328739687538,-0.24452923666682944,2014-02-01,-1.7481961102905814,3,0.5773502691896258,0.0
2,1,3,1,-0.6677788696796394,-0.7968406722704859,-0.8152646984746242,-0.7087902931158997,2014-05-01,-0.8592828338716417,8,0.5773502691896258,0.0
2,1,5,1,-1.1196671595354963,0.21675056182650773,-0.8152646984746242,-0.7470890262431517,2014-11-01,0.9185437189662375,9,0.5773502691896258,0.0
2,0,4,1,-0.32568440983991137,1.414631111213864,-0.8152646984746242,-0.6797968787791566,2014-03-01,-1.4518916848176016,7,0.5773502691896258,0.0
0,4,1,1,0.2891610382504107,-0.8613419326221128,-0.7786823081584552,0.027674303086463917,2014-02-01,-1.7481961102905814,3,0.5773502691896258,0.0
2,3,1,1,-0.45974845491223726,-0.8613419326221128,1.6942872772145714,1.9159441920078821,2014-03-01,-1.4518916848176016,7,0.5773502691896258,0.0
2,4,1,1,1.0646521955222268,-0.8613419326221128,-0.8152646984746242,-0.5619621576740824,2014-07-01,-0.266673982925682,5,0.5773502691896258,0.0
0,0,1,1,-0.1881531911881288,-0.8613419326221128,-0.7786823081584552,-0.1584544034587419,2014-09-01,0.32593486802027777,11,0.5773502691896258,0.0
1,4,1,1,-1.4767860382195366,-0.8613419326221128,0.048079712986965055,-0.7468743466768366,2013-09-01,0.32593486802027777,11,-1.7320508075688774,0.0
0,1,1,1,1.2287650782831772,-0.8613419326221128,-0.7786823081584552,0.3940729433316267,2014-09-01,0.32593486802027777,11,0.5773502691896258,0.0
0,2,1,1,-0.9728901446718292,-0.8613419326221128,-0.7786823081584552,-0.46446261591441923,2013-10-01,0.6222392934932577,10,-1.7320508075688774,0.0
4,3,1,1,-1.2872472158759036,-0.8613419326221128,1.328463374052881,0.36867274726795707,2013-10-01,0.6222392934932577,10,-1.7320508075688774,0.0
2,3,1,1,-0.24362796845943607,-0.8613419326221128,1.6942872772145714,1.9159441920078821,2014-10-01,0.6222392934932577,10,0.5773502691896258,0.0
2,1,1,1,0.6324112226166243,-0.8613419326221128,1.6942872772145714,1.9159441920078821,2014-12-01,1.2148481444392174,2,0.5773502691896258,0.0
3,3,2,1,0.7005989696792728,-0.8429130010930765,-0.7567328739687538,-0.2647131760340798,2014-03-01,-1.4518916848176016,7,0.5773502691896258,0.0
4,4,2,1,0.8011470034835172,-0.8429130010930765,1.328463374052881,1.9159441920078821,2014-04-01,-1.1555872593446217,0,0.5773502691896258,0.0
2,1,2,1,-0.2684760457788758,-0.8429130010930765,-0.7201504836525847,-0.12555209545826823,2014-07-01,-0.266673982925682,5,0.5773502691896258,0.0
2,0,2,1,0.25680075150881476,-0.8429130010930765,-0.8152646984746242,-0.6304297138274049,2014-08-01,0.029630442547297884,1,0.5773502691896258,0.0
4,4,2,1,1.0288247352011741,-0.8429130010930765,1.328463374052881,1.9159441920078821,2013-09-01,0.32593486802027777,11,-1.7320508075688774,0.0
1,4,2,1,-1.0919297708998428,-0.8429130010930765,0.048079712986965055,-0.6834981981104455,2013-10-01,0.6222392934932577,10,-1.7320508075688774,0.0
3,4,3,1,-0.10840819886062464,-0.7968406722704859,-0.7567328739687538,-0.43701509746182604,2014-02-01,-1.7481961102905814,3,0.5773502691896258,0.0
2,4,3,1,3.013564911091421,-0.7968406722704859,-0.8152646984746242,-0.3696356571245303,2014-04-01,-1.1555872593446217,0,0.5773502691896258,0.0
1,4,3,1,-1.0179634012047662,-0.7968406722704859,0.048079712986965055,-0.6713177971847727,2014-06-01,-0.5629784083986619,6,0.5773502691896258,0.0
1,1,3,1,-0.9486199296156325,-0.7968406722704859,0.048079712986965055,-0.6598986713169545,2014-06-01,-0.5629784083986619,6,0.5773502691896258,0.0
1,3,3,1,0.2487106798234158,-0.7968406722704859,0.048079712986965055,-0.4627284313326264,2014-07-01,-0.266673982925682,5,0.5773502691896258,0.0
3,2,3,1,-0.9948489106750551,-0.7968406722704859,-0.7567328739687538,-0.6258087742262277,2014-09-01,0.32593486802027777,11,0.5773502691896258,0.0
0,2,3,1,-0.9728901446718292,-0.7968406722704859,-0.7786823081584552,-0.46446261591441923,2013-10-01,0.6222392934932577,10,-1.7320508075688774,0.0
4,4,3,1,1.4992046174808003,-0.7968406722704859,1.328463374052881,1.9159441920078821,2014-11-01,0.9185437189662375,9,0.5773502691896258,0.0
2,1,3,1,0.6324112226166243,-0.7968406722704859,1.6942872772145714,1.9159441920078821,2014-12-01,1.2148481444392174,2,0.5773502691896258,0.0
2,1,5,1,2.6075444383804594,0.21675056182650773,-0.7201504836525847,1.1121441191028139,2014-04-01,-1.1555872593446217,0,0.5773502691896258,0.0
2,3,5,1,-1.4398028533719986,0.21675056182650773,-0.8152646984746242,-0.774221376821793,2014-05-01,-0.8592828338716417,8,0.5773502691896258,0.0
1,0,5,1,-0.7914413940135953,0.21675056182650773,0.048079712986965055,-0.6340153193498999,2014-08-01,0.029630442547297884,1,0.5773502691896258,0.0
1,4,5,1,-1.0919297708998428,0.21675056182650773,0.048079712986965055,-0.6834981981104455,2013-10-01,0.6222392934932577,10,-1.7320508075688774,0.0
2,0,5,1,0.5596005774480335,0.21675056182650773,-0.8152646984746242,-0.6047666241104227,2013-11-01,0.9185437189662375,9,-1.7320508075688774,0.0
2,2,4,1,-1.5542195814940698,1.414631111213864,-0.8152646984746242,-0.7839184985087443,2014-03-01,-1.4518916848176016,7,0.5773502691896258,0.0
2,0,4,1,-0.767749041220641,1.414631111213864,1.6942872772145714,1.9159441920078821,2014-04-01,-1.1555872593446217,0,0.5773502691896258,0.0
1,4,4,1,-1.0179634012047662,1.414631111213864,0.048079712986965055,-0.6713177971847727,2014-06-01,-0.5629784083986619,6,0.5773502691896258,0.0
1,1,4,1,-0.9486199296156325,1.414631111213864,0.048079712986965055,-0.6598986713169545,2014-06-01,-0.5629784083986619,6,0.5773502691896258,0.0
4,2,4,1,-0.7186307488450043,1.414631111213864,1.328463374052881,1.5422543764565293,2014-09-01,0.32593486802027777,11,0.5773502691896258,0.0
4,3,4,1,-1.2872472158759036,1.414631111213864,1.328463374052881,0.36867274726795707,2013-10-01,0.6222392934932577,10,-1.7320508075688774,0.0
2,3,4,1,-0.24362796845943607,1.414631111213864,1.6942872772145714,1.9159441920078821,2014-10-01,0.6222392934932577,10,0.5773502691896258,0.0
1,1,4,1,0.15740844223105593,1.414631111213864,0.048079712986965055,-0.4777636137252537,2014-11-01,0.9185437189662375,9,0.5773502691896258,0.0
0,4,0,1,0.44056095122002004,1.5067757688590453,-0.7786823081584552,0.08671270637319982,2013-09-01,0.32593486802027777,11,-1.7320508075688774,0.0
3,1,0,1,-1.4871875589579069,1.5067757688590453,-0.7567328739687538,-0.7306668006951132,2013-11-01,0.9185437189662375,9,-1.7320508075688774,0.0
1,0,1,1,-1.0000496710442401,-0.8613419326221128,0.048079712986965055,-0.7154717505403364,2014-04-01,-1.1555872593446217,0,0.5773502691896258,0.0
0,0,1,1,-0.361511870160964,-0.8613419326221128,-0.7786823081584552,-0.23394243819559887,2014-10-01,0.6222392934932577,10,0.5773502691896258,0.0
4,2,1,1,-1.6108500832918626,-0.8613419326221128,1.328463374052881,-0.331801809299275,2013-10-01,0.6222392934932577,10,-1.7320508075688774,0.0
2,1,1,1,0.6208539773517686,-0.8613419326221128,-0.8152646984746242,-0.6071955990616841,2013-11-01,0.9185437189662375,9,-1.7320508075688774,0.0
2,0,1,1,1.4379512175770652,-0.8613419326221128,1.6942872772145714,1.9159441920078821,2014-12-01,1.2148481444392174,2,0.5773502691896258,0.0
0,4,2,1,-0.5383377227132559,-0.8429130010930765,-0.7786823081584552,-0.3019638871650185,2014-06-01,-0.5629784083986619,6,0.5773502691896258,0.0
2,4,2,1,-0.04831052348337511,-0.8429130010930765,-0.7201504836525847,-0.046699224965694106,2014-10-01,0.6222392934932577,10,0.5773502691896258,0.0
0,3,2,1,-1.0607252086847323,-0.8429130010930765,-0.7786823081584552,-0.5029161416367681,2014-11-01,0.9185437189662375,9,0.5773502691896258,0.0
1,3,2,1,0.060327582006268254,-0.8429130010930765,0.048079712986965055,-0.5990601062767451,2013-11-01,0.9185437189662375,9,-1.7320508075688774,0.0
3,0,3,1,0.8728019241256224,-0.7968406722704859,-0.7567328739687538,-0.24602641094727679,2014-02-01,-1.7481961102905814,3,0.5773502691896258,0.0
4,1,3,1,-0.797220016646023,-0.7968406722704859,1.328463374052881,1.2402819368408917,2014-05-01,-0.8592828338716417,8,0.5773502691896258,0.0
4,2,3,1,0.13891684980728686,-0.7968406722704859,1.328463374052881,1.9159441920078821,2014-05-01,-0.8592828338716417,8,0.5773502691896258,0.0
0,4,3,1,-0.5383377227132559,-0.7968406722704859,-0.7786823081584552,-0.3019638871650185,2014-06-01,-0.5629784083986619,6,0.5773502691896258,0.0
1,3,3,1,-1.0930854954263283,-0.7968406722704859,0.048079712986965055,-0.7256855242332183,2014-06-01,-0.5629784083986619,6,0.5773502691896258,0.0
0,0,3,1,-0.361511870160964,-0.7968406722704859,-0.7786823081584552,-0.23394243819559887,2014-10-01,0.6222392934932577,10,0.5773502691896258,0.0
1,2,3,1,-0.9231939900329499,-0.7968406722704859,0.048079712986965055,-0.707034285315782,2013-10-01,0.6222392934932577,10,-1.7320508075688774,0.0
1,3,3,1,0.6208539773517686,-0.7968406722704859,0.048079712986965055,-0.5375237057668357,2013-10-01,0.6222392934932577,10,-1.7320508075688774,0.0
0,1,3,1,0.20479314781696423,-0.7968406722704859,-0.7786823081584552,-0.01609596763994122,2013-11-01,0.9185437189662375,9,-1.7320508075688774,0.0
4,0,3,1,0.35619306078657353,-0.7968406722704859,1.328463374052881,1.9159441920078821,2014-12-01,1.2148481444392174,2,0.5773502691896258,0.0
2,0,3,1,1.4379512175770652,-0.7968406722704859,1.6942872772145714,1.9159441920078821,2014-12-01,1.2148481444392174,2,0.5773502691896258,0.0
1,0,3,1,1.2957971008193403,-0.7968406722704859,0.048079712986965055,-0.46342626680232635,2014-12-01,1.2148481444392174,2,0.5773502691896258,0.0
3,4,3,1,0.3665945815249437,-0.7968406722704859,-0.7567328739687538,-0.35050379988723507,2013-12-01,1.2148481444392174,2,-1.7320508075688774,0.0
2,4,3,1,0.46829833985567365,-0.7968406722704859,-0.8152646984746242,-0.6196561492086473,2013-12-01,1.2148481444392174,2,-1.7320508075688774,0.0
0,1,3,1,-0.6388857565175002,-0.7968406722704859,-0.7786823081584552,-0.3406427503044925,2014-12-01,1.2148481444392174,2,0.5773502691896258,0.0
0,3,3,1,-0.6053697452494188,-0.7968406722704859,-0.7786823081584552,-0.32774979592466785,2014-12-01,1.2148481444392174,2,0.5773502691896258,0.0
2,4,5,1,-0.04831052348337511,0.21675056182650773,-0.7201504836525847,-0.046699224965694106,2014-10-01,0.6222392934932577,10,0.5773502691896258,0.0
2,2,5,1,1.5697038135964196,0.21675056182650773,1.6942872772145714,1.9159441920078821,2013-10-01,0.6222392934932577,10,-1.7320508075688774,0.0
2,2,5,1,1.4668443307392043,0.21675056182650773,1.6942872772145714,1.9159441920078821,2014-10-01,0.6222392934932577,10,0.5773502691896258,0.0
1,2,5,1,-0.9231939900329499,0.21675056182650773,0.048079712986965055,-0.707034285315782,2013-10-01,0.6222392934932577,10,-1.7320508075688774,0.0
1,3,5,1,0.6208539773517686,0.21675056182650773,0.048079712986965055,-0.5375237057668357,2013-10-01,0.6222392934932577,10,-1.7320508075688774,0.0
0,1,5,1,-0.6388857565175002,0.21675056182650773,-0.7786823081584552,-0.3406427503044925,2014-12-01,1.2148481444392174,2,0.5773502691896258,0.0
2,3,5,1,-1.2294609895516253,0.21675056182650773,-0.7201504836525847,-0.5446340148071973,2013-12-01,1.2148481444392174,2,-1.7320508075688774,0.0
0,3,5,1,-0.6053697452494188,0.21675056182650773,-0.7786823081584552,-0.32774979592466785,2014-12-01,1.2148481444392174,2,0.5773502691896258,0.0
1,3,4,1,-1.0930854954263283,1.414631111213864,0.048079712986965055,-0.7256855242332183,2014-06-01,-0.5629784083986619,6,0.5773502691896258,0.0
4,2,4,1,-1.6108500832918626,1.414631111213864,1.328463374052881,-0.331801809299275,2013-10-01,0.6222392934932577,10,-1.7320508075688774,0.0
2,2,4,1,1.4668443307392043,1.414631111213864,1.6942872772145714,1.9159441920078821,2014-10-01,0.6222392934932577,10,0.5773502691896258,0.0
1,0,4,1,1.2957971008193403,1.414631111213864,0.048079712986965055,-0.46342626680232635,2014-12-01,1.2148481444392174,2,0.5773502691896258,0.0
2,4,4,1,-1.550752407914613,1.414631111213864,1.6942872772145714,0.3108158428710114,2013-12-01,1.2148481444392174,2,-1.7320508075688774,0.0
2,3,4,1,0.3839304494222272,1.414631111213864,1.6942872772145714,1.9159441920078821,2013-12-01,1.2148481444392174,2,-1.7320508075688774,0.0
4,2,0,1,-1.558842479600012,1.5067757688590453,1.328463374052881,-0.23131350166247447,2014-03-01,-1.4518916848176016,7,0.5773502691896258,0.0
4,3,0,1,-0.5857224282991641,1.5067757688590453,1.328463374052881,1.6489343878972134,2014-03-01,-1.4518916848176016,7,0.5773502691896258,0.0
1,2,0,1,0.772253890321378,1.5067757688590453,0.048079712986965055,-0.5209025336703448,2014-05-01,-0.8592828338716417,8,0.5773502691896258,0.0
2,2,0,1,1.5697038135964196,1.5067757688590453,1.6942872772145714,1.9159441920078821,2013-10-01,0.6222392934932577,10,-1.7320508075688774,0.0
2,4,0,1,-0.4296996172236125,1.5067757688590453,-0.7201504836525847,-0.20748051718457478,2014-11-01,0.9185437189662375,9,0.5773502691896258,0.0
2,1,0,1,-0.770638352536855,1.5067757688590453,-0.7201504836525847,-0.3512092481075136,2014-11-01,0.9185437189662375,9,0.5773502691896258,0.0
4,0,0,1,0.35619306078657353,1.5067757688590453,1.328463374052881,1.9159441920078821,2014-12-01,1.2148481444392174,2,0.5773502691896258,0.0
1,1,1,1,3.013564911091421,-0.8613419326221128,0.048079712986965055,-0.5404733928576695,2014-04-01,-1.1555872593446217,0,0.5773502691896258,0.0
2,2,1,1,1.1235941463729908,-0.8613419326221128,-0.7201504836525847,0.4211499745893973,2014-04-01,-1.1555872593446217,0,0.5773502691896258,0.0
4,2,1,1,-1.061880933211218,-0.8613419326221128,1.328463374052881,0.6240044016723727,2014-06-01,-0.5629784083986619,6,0.5773502691896258,0.0
0,4,1,1,0.3920205211076262,-0.8613419326221128,-0.7786823081584552,0.04406912273241951,2014-09-01,0.32593486802027777,11,0.5773502691896258,0.0
0,0,1,1,-0.8087772619108787,-0.8613419326221128,-0.7786823081584552,-0.4115265934914452,2013-12-01,1.2148481444392174,2,-1.7320508075688774,0.0
2,2,2,1,0.40473349089896743,-0.8429130010930765,-0.8152646984746242,-0.6318040690651849,2014-02-01,-1.7481961102905814,3,0.5773502691896258,0.0
0,1,2,1,0.33885719288929006,-0.8429130010930765,-0.7786823081584552,0.023898378799505293,2014-06-01,-0.5629784083986619,6,0.5773502691896258,0.0
2,1,2,1,-1.2294609895516253,-0.8429130010930765,-0.8152646984746242,-0.7602595922607407,2014-09-01,0.32593486802027777,11,0.5773502691896258,0.0
2,2,2,1,0.218661842134791,-0.8429130010930765,1.6942872772145714,1.9159441920078821,2013-09-01,0.32593486802027777,11,-1.7320508075688774,0.0
1,1,2,1,-0.3707576663728485,-0.8429130010930765,0.048079712986965055,-0.7280327889949366,2014-12-01,1.2148481444392174,2,0.5773502691896258,0.0
1,2,2,1,0.11349091022460436,-0.8429130010930765,0.048079712986965055,-0.7014516015581818,2014-12-01,1.2148481444392174,2,0.5773502691896258,0.0
4,1,3,1,0.9554362277693405,-0.7968406722704859,1.328463374052881,1.9159441920078821,2014-01-01,-2.0445005357635613,4,0.5773502691896258,0.0
1,0,3,1,0.19208017802562297,-0.7968406722704859,0.048079712986965055,-0.6971377095636728,2014-03-01,-1.4518916848176016,7,0.5773502691896258,0.0
0,1,3,1,0.33885719288929006,-0.7968406722704859,-0.7786823081584552,0.023898378799505293,2014-06-01,-0.5629784083986619,6,0.5773502691896258,0.0
4,2,3,1,-1.061880933211218,-0.7968406722704859,1.328463374052881,0.6240044016723727,2014-06-01,-0.5629784083986619,6,0.5773502691896258,0.0
1,2,3,1,-0.04368762537743284,-0.7968406722704859,0.048079712986965055,-0.7100793855472002,2014-06-01,-0.5629784083986619,6,0.5773502691896258,0.0
0,4,3,1,-0.2754103929377892,-0.7968406722704859,-0.7786823081584552,-0.20916141251231762,2014-07-01,-0.266673982925682,5,0.5773502691896258,0.0
1,0,3,1,0.4636754417497314,-0.7968406722704859,0.048079712986965055,-0.6822294063473545,2014-10-01,0.6222392934932577,10,0.5773502691896258,0.0
3,2,3,1,0.38970907205465505,-0.7968406722704859,-0.7567328739687538,-0.3605399427332842,2013-10-01,0.6222392934932577,10,-1.7320508075688774,0.0
1,1,3,1,-0.3707576663728485,-0.7968406722704859,0.048079712986965055,-0.7280327889949366,2014-12-01,1.2148481444392174,2,0.5773502691896258,0.0
1,2,3,1,0.11349091022460436,-0.7968406722704859,0.048079712986965055,-0.7014516015581818,2014-12-01,1.2148481444392174,2,0.5773502691896258,0.0
1,0,5,1,0.4636754417497314,0.21675056182650773,0.048079712986965055,-0.6822294063473545,2014-10-01,0.6222392934932577,10,0.5773502691896258,0.0
4,4,4,1,1.4287054213651804,1.414631111213864,1.328463374052881,1.9159441920078821,2014-02-01,-1.7481961102905814,3,0.5773502691896258,0.0
0,3,4,1,0.35619306078657353,1.414631111213864,-0.7786823081584552,0.03047579529936869,2014-04-01,-1.1555872593446217,0,0.5773502691896258,0.0
1,2,4,1,-0.04368762537743284,1.414631111213864,0.048079712986965055,-0.7100793855472002,2014-06-01,-0.5629784083986619,6,0.5773502691896258,0.0
4,0,4,1,0.30765263067417975,1.414631111213864,1.328463374052881,1.9159441920078821,2014-08-01,0.029630442547297884,1,0.5773502691896258,0.0
2,3,4,1,0.039524540529528036,1.414631111213864,1.6942872772145714,1.9159441920078821,2014-08-01,0.029630442547297884,1,0.5773502691896258,0.0
3,2,4,1,0.38970907205465505,1.414631111213864,-0.7567328739687538,-0.3605399427332842,2013-10-01,0.6222392934932577,10,-1.7320508075688774,0.0
2,0,1,1,-0.8977680504502674,-0.8613419326221128,-0.7201504836525847,-0.41323793982150225,2014-05-01,-0.8592828338716417,8,0.5773502691896258,0.0
2,3,3,1,0.17590003465482504,-0.7968406722704859,-0.8152646984746242,-0.6497914761321721,2013-09-01,0.32593486802027777,11,-1.7320508075688774,0.0
2,0,5,1,2.5919421572729044,0.21675056182650773,-0.7201504836525847,1.0272619501520317,2014-04-01,-1.1555872593446217,0,0.5773502691896258,0.0
0,2,4,1,1.0068659691979485,1.414631111213864,-0.7786823081584552,0.27734816126090456,2014-01-01,-2.0445005357635613,4,0.5773502691896258,0.0
3,3,2,1,0.4891013813324139,-0.8429130010930765,-0.7567328739687538,-0.356142310482411,2014-10-01,0.6222392934932577,10,0.5773502691896258,0.0
3,3,3,1,0.4891013813324139,-0.7968406722704859,-0.7567328739687538,-0.356142310482411,2014-10-01,0.6222392934932577,10,0.5773502691896258,0.0
3,1,3,1,0.7549180224240944,-0.7968406722704859,-0.7567328739687538,-0.30478161991249086,2013-12-01,1.2148481444392174,2,-1.7320508075688774,0.0
